trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
25,0,25,0,42.48812049999833,,42.4728683999856,5,42.48812049999833,42.48812049999833,0.0097179000149481,43.50206759996945,44.136904799961485,[-0.17407407407407408],[0.2833333333333333],[1],[0],[0],[1.6542873000144027],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
26,0,26,0,44.15971989999525,,44.14081869996153,5,44.15971989999525,44.15971989999525,0.011815499980002642,45.16834889998427,45.55318409996107,[0.40925925925925927],[0.07777777777777778],[1],[0],[0],[1.40086870000232],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
27,0,27,0,45.590478600002825,,45.557081200007815,10,45.590478600002825,45.590478600002825,0.020717499952297658,46.601330299978144,48.2366522999946,[0.23981481481481481],[-0.4388888888888889],[1],[0],[0],[2.658866500016302],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
28,0,28,0,48.26620859996183,,48.24185859999852,5,48.26620859996183,48.26620859996183,0.01726090000011027,49.26727690000553,49.53708109998843,[-0.09722222222222222],[0.1925925925925926],[1],[0],[0],[1.2769237000029534],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
29,0,29,0,49.572858900006395,,49.541241300001275,10,49.572858900006395,49.572858900006395,0.02316360000986606,50.583672199980356,51.185098099987954,[-0.337037037037037],[-0.0787037037037037],[1],[0],[0],[1.6209478999953717],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
30,0,30,0,51.22905989998253,,51.188999499951024,10,51.22905989998253,51.22905989998253,0.03098789998330176,52.23349579999922,53.717725900001824,[0.4861111111111111],[-0.4546296296296296],[1],[0],[0],[2.498063799983356],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
31,0,31,0,53.73748059995705,,53.72099939995678,5,53.73748059995705,53.73748059995705,0.011234600038733333,54.749846899998374,55.33438389998628,[-0.24722222222222223],[0.33796296296296297],[1],[0],[0],[1.6023796999943443],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
32,0,32,0,55.36995089997072,,55.33729419996962,10,55.36995089997072,55.36995089997072,0.024231099989265203,56.382517499965616,57.36744209995959,[0.046296296296296294],[-0.39537037037037037],[1],[0],[0],[2.006043099972885],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
33,0,33,0,57.39644829998724,,57.371404199977405,5,57.39644829998724,57.39644829998724,0.017068699991796166,58.398877599975094,59.000340799975675,[-0.10092592592592593],[-0.09537037037037037],[1],[0],[0],[1.6123427000129595],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
34,0,34,0,59.0249926999677,,59.00439119996736,5,59.0249926999677,59.0249926999677,0.013532199955079705,60.031888099969365,60.599626899987925,[0.09259259259259259],[0.19907407407407407],[1],[0],[0],[1.5818824999732897],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
