trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
71,0,71,0,128.3079965999932,,128.29200690001016,5,128.3079965999932,128.3079965999932,0.009223499975632876,129.32232909998856,129.9731511999853,[-0.1787037037037037],[0.4064814814814815],[1],[0],[0],[1.6719635999761522],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
72,0,72,0,130.01437570003327,,129.97644729999593,10,130.01437570003327,130.01437570003327,0.01801190001424402,131.02164290001383,131.62246490002144,[0.4583333333333333],[-0.2935185185185185],[1],[0],[0],[1.6282401000498794],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
73,0,73,0,131.65339170000516,,131.62577919999603,5,131.65339170000516,131.65339170000516,0.015878499951213598,132.65467650000937,134.82294179999735,[-0.05092592592592592],[0.4703703703703704],[1],[0],[0],[3.181422299996484],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
74,0,74,0,134.87519900000188,,134.82698900002288,10,134.87519900000188,134.87519900000188,0.02605849999235943,135.88728920003632,136.5714773000218,[-0.20555555555555555],[0.42314814814814816],[1],[0],[0],[1.7189368000254035],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
75,0,75,0,136.6164644000237,,136.57405480003217,10,136.6164644000237,136.6164644000237,0.018652800004929304,137.6202001000056,137.9549322000239,[0.20555555555555555],[0.20185185185185187],[1],[0],[0],[1.362260299967602],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
76,0,76,0,137.98336549999658,,137.9597797000315,5,137.98336549999658,137.98336549999658,0.012049400014802814,138.98685159999877,139.62156160001177,[-0.3],[-0.4148148148148148],[1],[0],[0],[1.6500876999925822],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
77,0,77,0,139.650893300015,,139.62518199998885,5,139.650893300015,139.650893300015,0.011713699961546808,140.65313679998508,141.33847289998084,[-0.32314814814814813],[-0.2361111111111111],[1],[0],[0],[1.7017993000335991],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
78,0,78,0,141.3971976999892,,141.34228139999323,10,141.3971976999892,141.3971976999892,0.03504779998911545,142.4026026999927,143.02025990001857,[0.07685185185185185],[0.39166666666666666],[1],[0],[0],[1.6432468999992125],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
79,0,79,0,143.03926600003615,,143.0229463999858,5,143.03926600003615,143.03926600003615,0.01033570000436157,144.05230939999456,144.386851200019,[0.38796296296296295],[0.06481481481481481],[1],[0],[0],[1.353786299994681],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
80,0,80,0,144.42484990000958,,144.38923189998604,10,144.42484990000958,144.42484990000958,0.018485200009308755,145.43516920000548,146.97060649999185,[-0.09537037037037037],[-0.31574074074074077],[1],[0],[0],[2.562573400035035],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
81,0,81,0,147.01229139999487,,146.97497280000243,10,147.01229139999487,147.01229139999487,0.023260599991772324,148.01805820001755,148.6201361999847,[0.24074074074074073],[0.31296296296296294],[1],[0],[0],[1.622227399959229],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
82,0,82,0,148.64230320003117,,148.62382079998497,5,148.64230320003117,148.64230320003117,0.012201500008814037,149.65120419999585,150.65259300003527,[-0.025],[0.37777777777777777],[1],[0],[0],[2.0168543999898247],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
83,0,83,0,150.68614240002353,,150.6565677000326,10,150.68614240002353,150.68614240002353,0.020623599993996322,151.70072080002865,152.4690151999821,[-0.046296296296296294],[0.3277777777777778],[1],[0],[0],[1.7920526000089012],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
84,0,84,0,152.4924108000123,,152.47382230003132,5,152.4924108000123,152.4924108000123,0.013593300012871623,153.5003432999947,154.91958719998365,[-0.3490740740740741],[0.1111111111111111],[1],[0],[0],[2.4323050000239164],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
85,0,85,0,154.9552129000076,,154.92455520003568,10,154.9552129000076,154.9552129000076,0.02202400000533089,155.96654270001454,156.26878899999429,[0.29259259259259257],[0.13703703703703704],[1],[0],[0],[1.32235190004576],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
86,0,86,0,156.32202160003362,,156.27248390001478,10,156.32202160003362,156.32202160003362,0.024894999980460852,157.3327952999971,157.65030610002577,[0.21944444444444444],[0.3416666666666667],[1],[0],[0],[1.353328600001987],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
87,0,87,0,157.6791090000188,,157.65338169998722,5,157.6791090000188,157.6791090000188,0.015370400040410459,158.68249460001243,158.88449389999732,[0.20462962962962963],[0.2351851851851852],[1],[0],[0],[1.2158195999800228],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
88,0,88,0,158.93240950000472,,158.88837050000438,10,158.93240950000472,158.93240950000472,0.0297359999967739,159.93233799998416,160.83370070002275,[-0.27685185185185185],[0.4074074074074074],[1],[0],[0],[1.9159142000135034],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
89,0,89,0,160.87930149998283,,160.8372027000296,10,160.87930149998283,160.87930149998283,0.029256700014229864,161.88191140000708,162.56662120000692,[0.3287037037037037],[0.24166666666666667],[1],[0],[0],[1.7003624999779277],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
90,0,90,0,162.5924313000287,,162.57053690002067,5,162.5924313000287,162.5924313000287,0.01264689996605739,163.59831249999115,164.2496194000123,[-0.10648148148148148],[-0.14629629629629629],[1],[0],[0],[1.666795099969022],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
91,0,91,0,164.2878606999875,,164.25321689998964,10,164.2878606999875,164.2878606999875,0.019686400017235428,165.29797569999937,165.5658883000142,[-0.19074074074074074],[0.08148148148148149],[1],[0],[0],[1.2931788999703713],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
92,0,92,0,165.6184030000004,,165.56904000003124,10,165.6184030000004,165.6184030000004,0.029480400029569864,166.63080819998868,168.23146799998358,[-0.47685185185185186],[-0.3648148148148148],[1],[0],[0],[2.633373800024856],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
93,0,93,0,168.26935309998225,,168.23836600000504,10,168.26935309998225,168.26935309998225,0.019926799985114485,169.28041140001733,170.64805180003168,[-0.27685185185185185],[-0.3416666666666667],[1],[0],[0],[2.38977629999863],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
94,0,94,0,170.66748220002046,,170.65054240002064,5,170.66748220002046,170.66748220002046,0.009303600003477186,171.67984589998377,172.26480990002165,[0.475],[-0.27314814814814814],[1],[0],[0],[1.6050187000073493],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
95,0,95,0,172.30000909999944,,172.2688402000349,5,172.30000909999944,172.30000909999944,0.011120000039227307,173.31305330002215,174.04736050002975,[0.13148148148148148],[0.062037037037037036],[1],[0],[0],[1.7676110999891534],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
96,0,96,0,174.09271290001925,,174.05061939998996,10,174.09271290001925,174.09271290001925,0.019898500002454966,175.09573360002832,176.56399350002175,[-0.43796296296296294],[-0.36018518518518516],[1],[0],[0],[2.4935203000204638],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
97,0,97,0,176.5865036000032,,176.56829299998935,5,176.5865036000032,176.5865036000032,0.011616599978879094,177.59539299999597,178.36381200002506,[-0.37222222222222223],[0.2740740740740741],[1],[0],[0],[1.783848899998702],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
98,0,98,0,178.42485280003166,,178.36931119998917,10,178.42485280003166,178.42485280003166,0.03348689997801557,179.42792450002162,179.68035979999695,[-0.21388888888888888],[0.32222222222222224],[1],[0],[0],[1.278028099972289],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
99,0,99,0,179.72429799998645,,179.6842918000184,10,179.72429799998645,179.72429799998645,0.019671000016387552,180.72766859998228,181.61226660001557,[0.037037037037037035],[-0.16666666666666666],[1],[0],[0],[1.9086593000101857],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
100,0,100,0,181.63734549999936,,181.61482140002772,5,181.63734549999936,181.63734549999936,0.012020600028336048,182.64419120003004,182.72876600001473,[0.10185185185185185],[-0.13796296296296295],[1],[0],[0],[1.102042699989397],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
101,0,101,0,182.76842770003714,,182.73137550003594,10,182.76842770003714,182.76842770003714,0.01779529999475926,183.77717650000704,184.84521070000483,[0.22037037037037038],[0.375],[1],[0],[0],[2.096114200016018],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
102,0,102,0,184.89866549998987,,184.8489214000292,10,184.89866549998987,184.89866549998987,0.028632600035052747,185.90999180002837,186.71083830000134,[-0.21944444444444444],[0.21203703703703702],[1],[0],[0],[1.8337064999504946],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
103,0,103,0,186.74651920003816,,186.71318700001575,10,186.74651920003816,186.74651920003816,0.01793620001990348,187.75980930001242,188.41089270001976,[-0.011111111111111112],[-0.11851851851851852],[1],[0],[0],[1.679926200013142],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
104,0,104,0,188.43044160003774,,188.41387560003204,5,188.43044160003774,188.43044160003774,0.00953999999910593,189.4426271999837,190.5943081000005,[0.412962962962963],[-0.03148148148148148],[1],[0],[0],[2.1709520000149496],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
105,0,105,0,190.6299580000341,,190.59876810002606,10,190.6299580000341,190.6299580000341,0.01980899996124208,191.64217519998783,192.24302090000128,[-0.02962962962962963],[-0.10092592592592593],[1],[0],[0],[1.6249021000112407],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
106,0,106,0,192.27941260003718,,192.245247200015,10,192.27941260003718,192.27941260003718,0.017323900014162064,193.29175760003272,195.17606100003468,[0.08703703703703704],[0.1388888888888889],[1],[0],[0],[2.9135690999682993],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
107,0,107,0,195.21145619999152,,195.1785014999914,10,195.21145619999152,195.21145619999152,0.017880600003991276,196.22472990001552,196.85886229999596,[-0.04722222222222222],[0.13796296296296295],[1],[0],[0],[1.6625357999582775],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
108,0,108,0,196.91513789998135,,196.86208920000354,10,196.91513789998135,196.91513789998135,0.02673559996765107,197.9240421000286,198.62510130001465,[-0.3175925925925926],[-0.4361111111111111],[1],[0],[0],[1.7366761000012048],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
109,0,109,0,198.66537729999982,,198.62790870002937,10,198.66537729999982,198.66537729999982,0.01920600002631545,199.67338550003478,200.5914142000256,[-0.325],[-0.08796296296296297],[1],[0],[0],[1.9445308999856934],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
110,0,110,0,200.6118016000255,,200.5940887000179,5,200.6118016000255,200.6118016000255,0.009564400010276586,201.62343690003036,202.2248684000224,[0.09537037037037037],[-0.2324074074074074],[1],[0],[0],[1.6210794000071473],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
111,0,111,0,202.26175750000402,,202.22843140002806,10,202.26175750000402,202.26175750000402,0.020033800043165684,203.27289120003115,204.90699350001523,[-0.47314814814814815],[0.017592592592592594],[1],[0],[0],[2.6588834999711253],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
112,0,112,0,204.94408180000028,,204.90997480001533,10,204.94408180000028,204.94408180000028,0.018946400028653443,205.9559309000033,207.30679990001954,[0.41388888888888886],[-0.05648148148148148],[1],[0],[0],[2.3781214999617077],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
113,0,113,0,207.35847560002003,,207.30965810001362,10,207.35847560002003,207.35847560002003,0.018646900018211454,208.37213109998265,209.22386299999198,[0.3333333333333333],[-0.2611111111111111],[1],[0],[0],[1.8954173000529408],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
114,0,114,0,209.27262629999314,,209.22833030001493,10,209.27262629999314,209.27262629999314,0.021401099977083504,210.28823050000938,210.5226097999839,[0.05925925925925926],[0.2861111111111111],[1],[0],[0],[1.273392100003548],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
115,0,115,0,210.543061400007,,210.52504640002735,5,210.543061400007,210.543061400007,0.009690100036095828,211.55438230000436,211.80648339999607,[-0.13055555555555556],[-0.22962962962962963],[1],[0],[0],[1.2716120000113733],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
116,0,116,0,211.83287939999718,,211.8113870000234,5,211.83287939999718,211.83287939999718,0.014576300047338009,212.8377072000294,214.07220719999168,[0.2759259259259259],[-0.39444444444444443],[1],[0],[0],[2.246793999976944],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
117,0,117,0,214.10213140002452,,214.0758000999922,5,214.10213140002452,214.10213140002452,0.01172250002855435,215.10383290000027,215.8560337999952,[0.049074074074074076],[-0.44351851851851853],[1],[0],[0],[1.7686897999956273],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
118,0,118,0,215.90738859999692,,215.8603662000387,10,215.90738859999692,215.90738859999692,0.027703700005076826,216.9198955000029,217.35549819999142,[0.14814814814814814],[0.3287037037037037],[1],[0],[0],[1.4675388000323437],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
119,0,119,0,217.37993230001302,,217.35959629999707,5,217.37993230001302,217.37993230001302,0.013643799989949912,218.38647520000814,218.68803830002435,[0.3037037037037037],[0.14351851851851852],[1],[0],[0],[1.3152355000493117],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
120,0,120,0,218.72898900002474,,218.69129520002753,10,218.72898900002474,218.72898900002474,0.019158100010827184,219.7361589000211,220.02168579999125,[0.09907407407407408],[0.3925925925925926],[1],[0],[0],[1.311395500029903],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
121,0,121,0,220.04912089998834,,220.0256817000336,5,220.04912089998834,220.04912089998834,0.012347000010777265,221.05272520001745,221.58764189999783,[0.06481481481481481],[0.03518518518518519],[1],[0],[0],[1.5499275000183843],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
122,0,122,0,221.6358510000282,,221.59183420002228,10,221.6358510000282,221.6358510000282,0.02074830001220107,222.63576289999764,223.43665079999482,[-0.38333333333333336],[-0.26944444444444443],[1],[0],[0],[1.824501600000076],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
123,0,123,0,223.4819249000284,,223.43970350001473,10,223.4819249000284,223.4819249000284,0.019689499982632697,224.48519119998673,225.81920999998692,[-0.3527777777777778],[0.23981481481481481],[1],[0],[0],[2.3601267999620177],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
124,0,124,0,225.86243000003742,,225.82189690001542,10,225.86243000003742,225.86243000003742,0.018184099986683577,226.86867150000762,227.80398580001201,[-0.2222222222222222],[-0.15648148148148147],[1],[0],[0],[1.9641310999868438],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
125,0,125,0,227.83722670003772,,227.80971290002344,5,227.83722670003772,227.83722670003772,0.016406700015068054,228.85096619999968,229.36987170000793,[0.049074074074074076],[0.44537037037037036],[1],[0],[0],[1.5438924000482075],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
126,0,126,0,229.40855460002786,,229.3750013000099,5,229.40855460002786,229.40855460002786,0.013200899993535131,230.41718099999707,231.15178710001055,[-0.2796296296296296],[-0.31666666666666665],[1],[0],[0],[1.7642163000418805],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
127,0,127,0,231.1885930999997,,231.1546454000054,10,231.1885930999997,231.1885930999997,0.019344800035469234,232.20025320001878,233.8510876999935,[0.058333333333333334],[-0.07592592592592592],[1],[0],[0],[2.6773369000293314],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
128,0,128,0,233.89223649998894,,233.85431389999576,10,233.89223649998894,233.89223649998894,0.020128600008320063,234.89958070003195,235.85056270001223,[0.15462962962962962],[0.41944444444444445],[1],[0],[0],[1.9764836999820545],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
129,0,129,0,235.8730036999914,,235.85299210000085,5,235.8730036999914,235.8730036999914,0.010581200011074543,236.88365109998267,237.95048120000865,[-0.18333333333333332],[-0.17037037037037037],[1],[0],[0],[2.0869757999898866],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
130,0,130,0,237.97547280002618,,237.95379210001556,5,237.97547280002618,237.97547280002618,0.010092099953908473,238.98181770002702,239.2012137999991,[-0.14629629629629629],[0.34074074074074073],[1],[0],[0],[1.2372654000064358],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
131,0,131,0,239.2386264000088,,239.20606220001355,5,239.2386264000088,239.2386264000088,0.01287530001718551,240.24863709998317,241.33377949998248,[-0.22037037037037038],[0.1037037037037037],[1],[0],[0],[2.115053399989847],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
132,0,132,0,241.36328829999547,,241.33927150000818,5,241.36328829999547,241.36328829999547,0.014016099972650409,242.36468130000867,242.93250510003418,[-0.48703703703703705],[0.4685185185185185],[1],[0],[0],[1.5798716000281274],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
133,0,133,0,242.95226250000997,,242.9352491000318,5,242.95226250000997,242.95226250000997,0.009939900017343462,243.96450719999848,245.03232440003194,[0.2777777777777778],[-0.022222222222222223],[1],[0],[0],[2.087199400004465],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
134,0,134,0,245.06232050003018,,245.03586320002796,5,245.06232050003018,245.06232050003018,0.011330900015309453,246.06403880001744,246.61672380001983,[0.2388888888888889],[-0.24166666666666667],[1],[0],[0],[1.569300299976021],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
135,0,135,0,246.6439107999904,,246.62187030003406,5,246.6439107999904,246.6439107999904,0.01648569997632876,247.64688499999465,248.58118480001576,[0.18611111111111112],[0.29907407407407405],[1],[0],[0],[1.9434730000211857],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
136,0,136,0,248.61257170001045,,248.58444970002165,5,248.61257170001045,248.61257170001045,0.01237719994969666,249.61318029998802,250.54811159998644,[-0.48518518518518516],[0.05555555555555555],[1],[0],[0],[1.951688400004059],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
137,0,137,0,250.59467810002388,,250.55201270000543,10,250.59467810002388,250.59467810002388,0.019692800007760525,251.5962629999849,253.04698580002878,[-0.2175925925925926],[-0.4666666666666667],[1],[0],[0],[2.475616900017485],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
138,0,138,0,253.0674401000142,,253.05024429998593,5,253.0674401000142,253.0674401000142,0.011948300001677126,254.07886790001066,254.7465641000308,[0.024074074074074074],[-0.21481481481481482],[1],[0],[0],[1.68482490000315],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
139,0,139,0,254.77894510002807,,254.7484135000268,5,254.77894510002807,254.77894510002807,0.009932500019203871,255.77868079999462,256.4645317000104,[-0.006481481481481481],[0.08425925925925926],[1],[0],[0],[1.7056642000097781],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
140,0,140,0,256.496505099989,,256.4698562999838,5,256.496505099989,256.496505099989,0.01722779998090118,257.51181019999785,258.06298580003204,[-0.29074074074074074],[-0.21296296296296297],[1],[0],[0],[1.57650000002468],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
141,0,141,0,258.1003233999945,,258.06663980003214,10,258.1003233999945,258.1003233999945,0.01985809998586774,259.11093989998335,260.29509460000554,[-0.35555555555555557],[-0.2814814814814815],[1],[0],[0],[2.209084400034044],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
142,0,142,0,260.3193968000123,,260.29785959998844,5,260.3193968000123,260.3193968000123,0.010429099958855659,261.32730080001056,262.7784724000376,[0.30277777777777776],[-0.11481481481481481],[1],[0],[0],[2.4703757000388578],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
143,0,143,0,262.80154200003017,,262.7815689999843,5,262.80154200003017,262.80154200003017,0.010618900007102638,263.81017960002646,264.61198769998737,[-0.2814814814814815],[0.22592592592592592],[1],[0],[0],[1.819796200026758],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
144,0,144,0,264.6579001999926,,264.61698400002206,10,264.6579001999926,264.6579001999926,0.027530299965292215,265.6596833000076,266.54411820002133,[-0.37592592592592594],[0.03425925925925926],[1],[0],[0],[1.9001815000083297],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
145,0,145,0,266.5701751000015,,266.5472652000026,5,266.5701751000015,266.5701751000015,0.011318799981381744,267.57626960001653,268.52815259998897,[-0.44166666666666665],[0.041666666666666664],[1],[0],[0],[1.9694504999788478],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
146,0,146,0,268.5629849000252,,268.5330757999909,10,268.5629849000252,268.5629849000252,0.021827700024005026,269.575680000009,270.69305030000396,[0.33055555555555555],[-0.28055555555555556],[1],[0],[0],[2.138908499968238],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
147,0,147,0,270.7159478000249,,270.6948293999885,5,270.7159478000249,270.7159478000249,0.00929409998934716,271.72538260003785,273.50930209999206,[0.20185185185185187],[0.475],[1],[0],[0],[2.805144999991171],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
148,0,148,0,273.5579355999944,,273.5126978000044,10,273.5579355999944,273.5579355999944,0.020375399966724217,274.55772089998936,275.625148000021,[0.3148148148148148],[0.013888888888888888],[1],[0],[0],[2.092521799961105],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
149,0,149,0,275.662040300027,,275.62833119998686,10,275.662040300027,275.662040300027,0.018386300012934953,276.67400340002496,277.892407700012,[0.03888888888888889],[-0.2833333333333333],[1],[0],[0],[2.2456401999806985],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
150,0,150,0,277.946014199988,,277.89672509999946,10,277.946014199988,277.946014199988,0.029205599974375218,278.95668489998206,279.3582073000143,[0.08425925925925926],[0.03148148148148148],[1],[0],[0],[1.4327219999977387],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
151,0,151,0,279.39147010003217,,279.36180660000537,5,279.39147010003217,279.39147010003217,0.01157119998242706,280.4066254000063,280.92478430003393,[-0.23796296296296296],[-0.29444444444444445],[1],[0],[0],[1.5516846000100486],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
152,0,152,0,280.9497398000094,,280.9287286000326,5,280.9497398000094,280.9497398000094,0.011550099996384233,281.9563858000329,282.4575660999981,[0.3574074074074074],[-0.3675925925925926],[1],[0],[0],[1.5175228000152856],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
153,0,153,0,282.49486229999457,,282.46085670002503,10,282.49486229999457,282.49486229999457,0.019531700003426522,283.50612289999845,284.80736810003873,[-0.287962962962963],[-0.2796296296296296],[1],[0],[0],[2.3272190999705344],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
