trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
82,0,82,0,163.86013609997462,,163.83420240000123,5,163.86013609997462,163.86013609997462,0.017854300036560744,164.87444339995272,166.05909319996135,[0.11018518518518519],[-0.45],[1],[0],[0],[2.2074651999864727],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
83,0,83,0,166.08905549999326,,166.06362729996908,5,166.08905549999326,166.08905549999326,0.017538900021463633,167.0906268999679,167.49201459996402,[-0.3148148148148148],[0.08703703703703704],[1],[0],[0],[1.411276800034102],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
84,0,84,0,167.5277031000005,,167.4962046999717,10,167.5277031000005,167.5277031000005,0.02283760003047064,168.54010909999488,169.0746616999968,[0.11296296296296296],[0.3425925925925926],[1],[0],[0],[1.555893799988553],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
85,0,85,0,169.10157289996278,,169.07894069998292,5,169.10157289996278,169.10157289996278,0.01688120001927018,170.1062751999707,171.42468649998773,[0.4148148148148148],[-0.337037037037037],[1],[0],[0],[2.329226200003177],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
86,0,86,0,171.45702379994327,,171.42961569997715,5,171.45702379994327,171.45702379994327,0.015714599983766675,172.4727607999812,173.1572843999602,[-0.4601851851851852],[0.000925925925925926],[1],[0],[0],[1.712231699959375],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
87,0,87,0,173.1883912999765,,173.16210639994824,5,173.1883912999765,173.1883912999765,0.017264199967030436,174.18904829997336,174.6074029999436,[0.15462962962962962],[0.2953703703703704],[1],[0],[0],[1.4283211000147276],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
88,0,88,0,174.6380040999502,,174.61201149999397,5,174.6380040999502,174.6380040999502,0.017002000007778406,175.63855299999705,176.37287859997014,[-0.23148148148148148],[0.31296296296296294],[1],[0],[0],[1.7444107999908738],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
89,0,89,0,176.39893899997696,,176.37527339998633,5,176.39893899997696,176.39893899997696,0.01418190001277253,177.4048507999978,178.1900072999997,[-0.05092592592592592],[-0.1425925925925926],[1],[0],[0],[1.8007617999683134],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
90,0,90,0,178.2361164999893,,178.19390539999586,10,178.2361164999893,178.2361164999893,0.020686600008048117,179.23776649998035,179.7390514999861,[0.21388888888888888],[0.2537037037037037],[1],[0],[0],[1.5248431999934837],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
91,0,91,0,179.7789335999987,,179.74191769998288,10,179.7789335999987,179.7789335999987,0.018925400043372065,180.787541699945,181.93862659996375,[0.001851851851851852],[0.058333333333333334],[1],[0],[0],[2.1778820999898016],[],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
92,0,92,0,181.9822616999736,,181.94225159997586,10,181.9822616999736,181.9822616999736,0.021447099978104234,182.9873611999792,184.7719928000006,[0.10740740740740741],[-0.24259259259259258],[1],[0],[0],[2.808257800003048],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
93,0,93,0,184.81194019998657,,184.77598769997712,10,184.81194019998657,184.81194019998657,0.02720239997142926,185.81969349994324,186.28758999996353,[0.44537037037037036],[0.11574074074074074],[1],[0],[0],[1.4848158999811858],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
94,0,94,0,186.31019379995996,,186.29082529997686,5,186.31019379995996,186.31019379995996,0.013002100051380694,187.31935769994743,187.80616179999197,[0.42962962962962964],[-0.11203703703703703],[1],[0],[0],[1.5014445999986492],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
95,0,95,0,187.84258019999834,,187.8114153999486,5,187.84258019999834,187.84258019999834,0.01853920001303777,188.85267389996443,189.60413689998677,[-0.34074074074074073],[0.2324074074074074],[1],[0],[0],[1.7745939000160433],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
96,0,96,0,189.65488629997708,,189.6081903000013,10,189.65488629997708,189.65488629997708,0.03227709996281192,190.66874899994582,191.6538109999965,[-0.4648148148148148],[0.14907407407407408],[1],[0],[0],[2.0133155999938026],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
97,0,97,0,191.6906460999744,,191.65845629997784,5,191.6906460999744,191.6906460999744,0.018788999994285405,192.7016134999576,193.40469209995354,[0.3824074074074074],[-0.17592592592592593],[1],[0],[0],[1.7272501999977976],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
98,0,98,0,193.45986029994674,,193.4100167999859,10,193.45986029994674,193.45986029994674,0.032062600017525256,194.46794529998442,195.36895239999285,[0.11388888888888889],[0.37777777777777777],[1],[0],[0],[1.9274100000038743],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
99,0,99,0,195.42021099996055,,195.3723337999545,10,195.42021099996055,195.42021099996055,0.033166599983815104,196.43418119999114,198.98519529995974,[0.006481481481481481],[0.462037037037037],[1],[0],[0],[3.579804500041064],[],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
100,0,100,0,199.0131856999942,,198.9889766999986,5,199.0131856999942,199.0131856999942,0.013915299961809069,200.01688839995768,200.66913519997615,[-0.45925925925925926],[0.4009259259259259],[1],[0],[0],[1.6662477999925613],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
101,0,101,0,200.71872869995423,,200.6738151999889,10,200.71872869995423,200.71872869995423,0.031165899999905378,201.73298089997843,203.56736879999517,[-0.2851851851851852],[-0.4351851851851852],[1],[0],[0],[2.8628210000460967],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
102,0,102,0,203.60067679994972,,203.57205829996383,5,203.60067679994972,203.60067679994972,0.017045299988240004,204.61591159994714,205.71711519995006,[-0.25925925925925924],[-0.33796296296296297],[1],[0],[0],[2.1279400999774225],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
103,0,103,0,205.74685469997348,,205.721913699992,5,205.74685469997348,205.74685469997348,0.017304499982856214,206.74868029996287,207.38378749997355,[0.30925925925925923],[0.4703703703703704],[1],[0],[0],[1.6450267999898642],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
104,0,104,0,207.41959389997646,,207.38853359996574,10,207.41959389997646,207.41959389997646,0.023353800002951175,208.43191579997074,210.06561389996205,[0.25833333333333336],[-0.44814814814814813],[1],[0],[0],[2.6543449999880977],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
105,0,105,0,210.0866944999434,,210.06805469997926,5,210.0866944999434,210.0866944999434,0.011438699963036925,211.09784049994778,212.5668920999742,[-0.10740740740740741],[-0.1287037037037037],[1],[0],[0],[2.487288100004662],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
106,0,106,0,212.59754799999064,,212.57206489995588,5,212.59754799999064,212.59754799999064,0.01676569995470345,213.612994599971,213.9327603999991,[0.4703703703703704],[0.06944444444444445],[1],[0],[0],[1.3437636999879032],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
107,0,107,0,213.9838484999491,,213.93810559995472,10,213.9838484999491,213.9838484999491,0.03193410002859309,214.99674169998616,215.7149668999482,[0.2814814814814815],[0.12314814814814815],[1],[0],[0],[1.7456407999852672],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
108,0,108,0,215.7370139999548,,215.71771409997018,5,215.7370139999548,215.7370139999548,0.011233100027311593,216.7465684999479,217.66538679995574,[0.27314814814814814],[-0.425],[1],[0],[0],[1.9363052999833599],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
109,0,109,0,217.70590279996395,,217.67019709997112,10,217.70590279996395,217.70590279996395,0.028064899961464107,218.71250189997954,219.86427159997402,[-0.43148148148148147],[-0.037037037037037035],[1],[0],[0],[2.1663063999731094],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
110,0,110,0,219.89507799997227,,219.8687483999529,5,219.89507799997227,219.89507799997227,0.018320500035770237,220.89618209999753,221.6972593999817,[-0.25092592592592594],[-0.2935185185185185],[1],[0],[0],[1.8108062000246719],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
111,0,111,0,221.73145079996902,,221.7012985999463,10,221.73145079996902,221.73145079996902,0.022183699999004602,222.74537429999327,223.64632559998427,[-0.34629629629629627],[0.41759259259259257],[1],[0],[0],[1.9231708000297658],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
112,0,112,0,223.6673617999768,,223.6497564999736,5,223.6673617999768,223.6673617999768,0.012787499988917261,224.67840099998284,225.6468866999494,[-0.22407407407407406],[-0.37407407407407406],[1],[0],[0],[1.9842984999995679],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
113,0,113,0,225.68183429999044,,225.65070809994359,10,225.68183429999044,225.68183429999044,0.022320999996736646,226.69456340000033,228.3620356999454,[0.3138888888888889],[0.2574074074074074],[1],[0],[0],[2.6890304999542423],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
114,0,114,0,228.40829049999593,,228.3644357000012,10,228.40829049999593,228.40829049999593,0.026865299965720624,229.41049949999433,230.07903609995265,[-0.18981481481481483],[-0.11203703703703703],[1],[0],[0],[1.6875309000024572],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
115,0,115,0,230.13499569997657,,230.08345659996849,10,230.13499569997657,230.13499569997657,0.03443659999174997,231.14335499994922,231.42857529997127,[-0.2712962962962963],[-0.14074074074074075],[1],[0],[0],[1.3110110000125133],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
116,0,116,0,231.47206639999058,,231.43236109998543,10,231.47206639999058,231.47206639999058,0.027682700019795448,232.47655689995736,232.7289613999892,[-0.21944444444444444],[0.28425925925925927],[1],[0],[0],[1.2686478999676183],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
117,0,117,0,232.76357799995458,,232.7333951999899,5,232.76357799995458,232.76357799995458,0.017956099996808916,233.77626959996996,234.21144829998957,[0.30925925925925923],[0.3037037037037037],[1],[0],[0],[1.460567100031767],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
118,0,118,0,234.2380465999595,,234.2149717999855,5,234.2380465999595,234.2380465999595,0.013371000008191913,235.24279799999204,235.7439335999661,[0.21851851851851853],[0.05277777777777778],[1],[0],[0],[1.5158009000006132],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
119,0,119,0,235.7889286999707,,235.74857249995694,10,235.7889286999707,235.7889286999707,0.02564769994933158,236.79218569997465,237.17722759995377,[-0.1638888888888889],[0.06111111111111111],[1],[0],[0],[1.4032957999734208],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
120,0,120,0,237.2120696999482,,237.18167979997816,5,237.2120696999482,237.2120696999482,0.01764409994939342,238.22572429996217,238.9453339999891,[0.18518518518518517],[-0.375],[1],[0],[0],[1.7458915999741293],[],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
121,0,121,0,239.00358349998714,,238.95028369995998,10,239.00358349998714,239.00358349998714,0.03475230000913143,240.00838569999905,240.87591969995992,[-0.2898148148148148],[-0.4203703703703704],[1],[0],[0],[1.8913837000145577],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
122,0,122,0,240.90562599996338,,240.87890999997035,10,240.90562599996338,240.90562599996338,0.018967100011650473,241.9077875999501,244.62530699995114,[0.2851851851851852],[-0.21203703703703702],[1],[0],[0],[3.727582799969241],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
123,0,123,0,244.671316699998,,244.62883149995469,10,244.671316699998,244.671316699998,0.027986300003249198,245.67381719994592,246.50841699994635,[-0.41203703703703703],[0.4203703703703704],[1],[0],[0],[1.8518707000184804],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
124,0,124,0,246.53168019995792,,246.51184120000107,5,246.53168019995792,246.53168019995792,0.012500799959525466,247.54013159999158,248.409259499982,[-0.016666666666666666],[0.37592592592592594],[1],[0],[0],[1.8849012999562547],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
125,0,125,0,248.4386510999757,,248.41402739996556,5,248.4386510999757,248.4386510999757,0.0174859999679029,249.43960309994873,249.97576479997952,[0.2675925925925926],[-0.12037037037037036],[1],[0],[0],[1.544333700032439],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
126,0,126,0,250.00649859994883,,249.98096819996135,5,250.00649859994883,250.00649859994883,0.016283400007523596,251.00570009998046,251.10824909998337,[-0.09814814814814815],[0.3175925925925926],[1],[0],[0],[1.1111570000066422],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
127,0,127,0,251.15165590000106,,251.11417939997045,10,251.15165590000106,251.15165590000106,0.026131700025871396,252.15558719995897,253.27316149999388,[0.31203703703703706],[0.5],[1],[0],[0],[2.13372459996026],[],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
128,0,128,0,253.29915679997066,,253.27569309994578,5,253.29915679997066,253.29915679997066,0.0106600999715738,254.30569979996653,255.25702449999517,[0.33240740740740743],[-0.3824074074074074],[1],[0],[0],[1.9704291999805719],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
129,0,129,0,255.28987079998478,,255.26147669996135,5,255.28987079998478,255.28987079998478,0.015559700026642531,256.3045497999992,256.440357399988,[0.016666666666666666],[0.12685185185185185],[1],[0],[0],[1.1633053999976255],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
130,0,130,0,256.499583399971,,256.4451155999559,10,256.499583399971,256.499583399971,0.03277479996904731,257.50498709996464,258.35610429994995,[0.46296296296296297],[0.31851851851851853],[1],[0],[0],[1.878545200044755],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
131,0,131,0,258.38810509996256,,258.3600292999763,5,258.38810509996256,258.38810509996256,0.013934899994637817,259.38743039994733,260.04004110000096,[0.33055555555555555],[0.1574074074074074],[1],[0],[0],[1.665964099986013],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
132,0,132,0,260.0803619999788,,260.04566299996804,10,260.0803619999788,260.0803619999788,0.02619010000489652,261.08713469997747,262.52156029996695,[0.12129629629629629],[0.48055555555555557],[1],[0],[0],[2.450119099987205],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
133,0,133,0,262.5467377999448,,262.52585259999614,5,262.5467377999448,262.5467377999448,0.014501300000119954,263.553073499992,263.68981599999825,[0.11296296296296296],[0.325],[1],[0],[0],[1.148797600006219],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
134,0,134,0,263.7209519999451,,263.6942069999641,5,263.7209519999451,263.7209519999451,0.017128399980720133,264.73599289997946,265.3879686999717,[0.4759259259259259],[-0.4222222222222222],[1],[0],[0],[1.6770010000327602],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
135,0,135,0,265.43533489998663,,265.3920812999713,10,265.43533489998663,265.43533489998663,0.023823800031095743,266.4363255999633,267.3539396999986,[-0.39814814814814814],[0.46296296296296297],[1],[0],[0],[1.93827699997928],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
136,0,136,0,267.38013379997574,,267.3585589999566,5,267.38013379997574,267.38013379997574,0.014458100020419806,268.3854501999449,268.9374743999797,[-0.43796296296296294],[0.2833333333333333],[1],[0],[0],[1.5647610999876633],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
137,0,137,0,268.98785219999263,,268.9416053999448,10,268.98785219999263,268.98785219999263,0.0316970000276342,270.0018715999904,271.1207653999445,[0.49074074074074076],[-0.3527777777777778],[1],[0],[0],[2.1475187999894843],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
138,0,138,0,271.1495812999783,,271.1255215999554,5,271.1495812999783,271.1495812999783,0.016219399985857308,272.15140699996846,272.7863473999896,[0.13796296296296295],[-0.4],[1],[0],[0],[1.6449891999945976],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
139,0,139,0,272.8249457999482,,272.7917788999621,10,272.8249457999482,272.8249457999482,0.021409499982837588,273.8334950999706,274.0523705999949,[-0.013888888888888888],[-0.24166666666666667],[1],[0],[0],[1.2399068000377156],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
140,0,140,0,274.0715216999524,,274.0551141999895,5,274.0715216999524,274.0715216999524,0.010481500008609146,275.0843578999629,275.970578599954,[-0.2898148148148148],[-0.3648148148148148],[1],[0],[0],[1.9045200999826193],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
141,0,141,0,275.9997906999779,,275.97550959995715,5,275.9997906999779,275.9997906999779,0.016574000008404255,277.0009504999616,277.0689636999741,[-0.28055555555555556],[0.041666666666666664],[1],[0],[0],[1.077394500025548],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
142,0,142,0,277.10082679998595,,277.0736699999543,5,277.10082679998595,277.10082679998595,0.014609900012146682,278.1002281999681,278.43556610000087,[-0.4046296296296296],[0.38981481481481484],[1],[0],[0],[1.3475618999800645],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
143,0,143,0,278.48221499996725,,278.4409725999576,10,278.48221499996725,278.48221499996725,0.024447000003419816,279.48304399999324,280.6182021999848,[-0.09259259259259259],[-0.39537037037037037],[1],[0],[0],[2.153341500030365],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
144,0,144,0,280.66170919995056,,280.6222224999801,10,280.66170919995056,280.66170919995056,0.029434599971864372,281.6659033999895,282.8343592999736,[-0.26296296296296295],[-0.43333333333333335],[1],[0],[0],[2.1831443999544717],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
145,0,145,0,282.8816364999511,,282.8372754000011,10,282.8816364999511,282.8816364999511,0.028511699987575412,283.8819452999742,284.50008499994874,[-0.43796296296296294],[-0.26296296296296295],[1],[0],[0],[1.6344368999707513],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
146,0,146,0,284.54397069994593,,284.5028671999462,10,284.54397069994593,284.54397069994593,0.020950499980244786,285.5486381999799,286.26663989998633,[-0.225],[-0.1259259259259259],[1],[0],[0],[1.7429352999897674],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
147,0,147,0,286.31331669999054,,286.2690954999998,10,286.31331669999054,286.31331669999054,0.019791999948211014,287.31496939994395,288.93339029996423,[0.14351851851851852],[-0.2490740740740741],[1],[0],[0],[2.643930900027044],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
148,0,148,0,289.00409389997367,,288.93794259999413,10,289.00409389997367,289.00409389997367,0.04014409997034818,290.0142435999587,291.1660734999459,[0.20185185185185187],[0.41203703703703703],[1],[0],[0],[2.188000899972394],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
149,0,149,0,291.2205322999507,,291.17081099998904,10,291.2205322999507,291.2205322999507,0.025336000020615757,292.2307540999609,292.94954069994856,[0.2212962962962963],[-0.22037037037037038],[1],[0],[0],[1.7534637000062503],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
150,0,150,0,292.9951666999841,,292.9537588999956,10,292.9951666999841,292.9951666999841,0.023535999993328005,293.99671949999174,294.5478630999569,[-0.24814814814814815],[-0.012962962962962963],[1],[0],[0],[1.5709532999899238],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
151,0,151,0,294.58443549997173,,294.5512129999697,10,294.58443549997173,294.58443549997173,0.019744099990930408,295.59788219997426,295.9813173000002,[-0.29074074074074074],[0.3425925925925926],[1],[0],[0],[1.4106195000349544],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
152,0,152,0,296.01215659995796,,295.9858998999698,5,296.01215659995796,296.01215659995796,0.01522629999089986,297.0126320999698,297.6480928999954,[-0.2833333333333333],[-0.1537037037037037],[1],[0],[0],[1.6471843000035733],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
153,0,153,0,297.6792392999632,,297.6518683999893,5,297.6792392999632,297.6792392999632,0.01760580000700429,298.6790740999859,299.54903189995093,[0.22314814814814815],[0.15462962962962962],[1],[0],[0],[1.879101599974092],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
154,0,154,0,299.60723989998223,,299.55401259998325,10,299.60723989998223,299.60723989998223,0.026293099974282086,300.612165599945,301.4147058999515,[0.425],[-0.009259259259259259],[1],[0],[0],[1.8346165000111796],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
155,0,155,0,301.4558953999658,,301.41939499997534,10,301.4558953999658,301.4558953999658,0.02662419999251142,302.46165889996337,303.01420129998587,[-0.20925925925925926],[0.24722222222222223],[1],[0],[0],[1.5681902000214905],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
156,0,156,0,303.06008829997154,,303.0179174999939,10,303.06008829997154,303.06008829997154,0.030349900014698505,304.0611736999708,305.1289069999475,[0.28425925925925927],[0.022222222222222223],[1],[0],[0],[2.0810502999811433],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
157,0,157,0,305.1815714999684,,305.13159039994935,10,305.1815714999684,305.1815714999684,0.028964700002688915,306.1941934999777,308.0789764999645,[-0.030555555555555555],[-0.34444444444444444],[1],[0],[0],[2.9185229999711737],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
158,0,158,0,308.12202809995506,,308.0833217999898,10,308.12202809995506,308.12202809995506,0.028650199994444847,309.1266881999909,309.9781150999479,[-0.49166666666666664],[0.12685185185185185],[1],[0],[0],[1.8665855000144802],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
159,0,159,0,310.0088400999666,,309.98143469996285,5,310.0088400999666,310.0088400999666,0.015922499995213002,311.0099627999589,311.47988539998187,[-0.028703703703703703],[-0.28425925925925927],[1],[0],[0],[1.4824844999820925],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
160,0,160,0,311.5138642999809,,311.48370969999814,5,311.5138642999809,311.5138642999809,0.018277399998623878,312.52613149996614,312.7949440999655,[-0.3194444444444444],[0.03981481481481482],[1],[0],[0],[1.2928550000069663],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
161,0,161,0,312.8458437999943,,312.79974269995,10,312.8458437999943,312.8458437999943,0.03318199998466298,313.85815259994706,314.06078579998575,[-0.2611111111111111],[0.014814814814814815],[1],[0],[0],[1.2284515000064857],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
162,0,162,0,314.106544499984,,314.0644458999741,10,314.106544499984,314.106544499984,0.02708069997606799,315.10879869997734,316.0436822999618,[0.3287037037037037],[0.44166666666666665],[1],[0],[0],[1.952281700039748],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
163,0,163,0,316.10270849999506,,316.04770719999215,10,316.10270849999506,316.10270849999506,0.032433099986519665,317.10848849994363,317.7931741999928,[0.003703703703703704],[-0.1935185185185185],[1],[0],[0],[1.7134250000235625],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
164,0,164,0,317.8287530999514,,317.79734059999464,5,317.8287530999514,317.8287530999514,0.015387799998279661,318.8417124999687,319.1264071999467,[0.09722222222222222],[0.287962962962963],[1],[0],[0],[1.3140922000166029],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
